column_id	line_number	text
left	25	<b>অনুচ্চারিত</b>, <i>a.</i> not pronounced, uttered, or
left	26	<b>অনুচ্চার্য্যমাণ</b>, <i>a.</i> not under pronunciation.
left	27	<b>অনুচ্চৈঃ</b>, <i>ad.</i> with a low voice.
left	28	<b>অনুচ্ছিত</b>, <i>a.</i> not elevated, not lifted up.
left	29	<b>অনুজ</b>, <i>a.</i> younger, junior. [a servant.
left	30	<b>অনুজীবী</b>, <i>a.</i> living upon, dependent on; <i>s.</i>
left	31	<b>অনুজ্বল</b>, <i>s.</i> want of splendor, lustre, or ar-
left	32	<b>অনুজ্ঞা</b>, <i>s.</i> a command, injunction. [dor.
left	33	<b>অনুজ্ঞাত</b>, <i>a.</i> commanded, enjoined.
left	34	<b>অনুজ্ঞাপক</b>, <i>a.</i> commanding, enjoining; <i>s.</i>
left	35	one who commands or enjoins.
left	36	<b>অনুজ্ঞাপালক</b>, <i>a.</i> obedient.
left	37	<b>অনুজ্ঞাপালন</b>, <i>s.</i> obedience.
left	38	<b>অনুতপ্ত</b>, <i>a.</i> penitent, regretful, repentant.
left	39	<b>অনুতাপ</b>, <i>s.</i> repentence, regret, remorse.
left	40	<b>অনুতাপাম্বিত</b>, <i>a.</i> penitent, full of regret.
left	41	<b>অনুতাপিত</b>, <i>a.</i> filled with regret, repented
left	42	<b>অনুতাপী</b>, <i>a.</i> penitent, regretting. [of.
left	43	<b>অনুৎকট</b>, <i>a.</i> sober, not intoxicated.
left	44	<b>অনুৎকণ্ঠিত</b>, <i>a.</i> thoughtless, unanxious.
left	45	<b>অনুৎকর্ষ</b>, <i>s.</i> inferiority.
left	46	<b>অনুত্তম</b>, <i>a.</i> worthless, mean, bad; some-
left	47	times it means peerless, unsurpassed.
left	48	<b>অনুত্তমতা</b>, <b>-ত্ব</b>, <i>s.</i> worthlessness, meanness.
left	49	<b>অনুত্তর</b>, <i>a.</i> without reply; not northward.
right	1	<b>অনুত্তান</b>, <i>a.</i> lying with the face down-
right	2	wards; <i>s.</i> a supine posture.
right	3	<b>অনুত্তানপাণি</b>, <b>অনুত্তানহস্ত</b>, <i>a.</i> having the
right	4	hand laid with the palm downwards.
right	5	<b>অনুত্তাপ</b>, <i>s.</i> want of warmth, ardor, or zeal;
right	6	<i>a.</i> not ardent, not zealous. [exertion.
right	7	<b>অনুত্থান </b>, <i>s.</i> non-elevation, defect of manly
right	8	<b>অনুত্থাপন</b>, <i>s.</i> the not elevating of a thing.
right	9	<b>অনুত্থাপনীয় </b>, <b>অনুত্থাপ্য </b>, <i>a.</i> incapable of be-
right	10	ing elevated or erected. [ed.
right	11	<b>অনুত্থাপিত </b>, <i>a.</i> not elevated, raised or erect-
right	12	<b>অনুত্থিত</b>, <i>a.</i> unrisen, not risen.
right	13	<b>অনুৎপত্তি</b>, <i>s.</i> non-production. [born.
right	14	<b>অনুৎপন্ন</b>, <b>অনুৎপাদিত</b>, <i>a.</i> unproduced, un-
right	15	<b>অনুৎপাদন</b>, <i>s.</i> a not producing. [ble.
right	16	<b>অনুৎপাদনীয়</b>, <b>অনুৎপাদ্য</b>, <i>a.</i> unproduci-
right	17	<b>অনুৎসাহ</b>, <i>s.</i> the want of zeal; <i>a.</i> destitute
right	18	of perseverance, discouraged.
right	19	<b>অনুৎসুক</b>, <i>a.</i> destitute of zeal, inactive.
right	20	<b>অনুদয়</b>, <i>a.</i> not rising, not coming into view;
right	21	<i>s.</i> the not rising of a luminary.
right	22	<b>অনুদাত্ত</b>, <i>a.</i> unaccented. [view.
right	23	<b>অনুদিত</b>, <i>a.</i> not risen, not come forth into
right	24	<b>অনুদিন</b>, <i>ad.</i> daily, as constant as the day.
right	25	<b>অনুদৈর্ঘ্য</b>, <i>a.</i> longitudinal.
right	26	<b>অনুদ্গত</b>, <i>a.</i> not gone up, not ascended.
right	27	<b>অনুদ্দিষ্ট</b>, <i>a.</i> not attended to, not regarded,
right	28	not ascertained.
right	29	<b>অনুদ্দেশ</b>, <i>s.</i> want of attention to an object.
right	30	<b>অনুদ্দেশ্য</b>, <i>a.</i> not to be regarded.
right	31	<b>অনুদ্ধত</b>, <i>a.</i> not thrown up, not elevated.
right	32	<b>অনুদ্বৃত </b>, <i>a.</i> not delivered, extricated, or
right	33	<b>অনুদ্বাহ</b>, <i>s.</i> celibacy. [rescued.
right	34	<b>অনুদ্বিগ্ন</b>, <i>a.</i> not perplexed, easy.
right	35	<b>অনুদ্বিগ্নচিত্ত</b>, <i>a.</i> not perturbed, easy in mind.
right	36	<b>অনুদ্বেগ</b>, <i>s.</i> freedom from perplexity; <i>a.</i>
right	37	free from perplexity. [action.
right	38	<b>অনুদ্যত</b>, <i>a.</i> not engaged, not about to do an
right	39	<b>অনুদ্যম</b>, <i>s.</i> want of effort, not an effort; <i>a.</i>
right	40	destitute of effort, indifferent.
right	41	<b>অনুদ্যমতা</b>, <b>-ত্ব</b>, <i>s.</i> indifference, inattention.
right	42	<b>অনুদ্যুক্ত</b>, <i>a.</i> not engaged in a thing, not
right	43	zealous, not diligent, not prompt.
right	44	<b>অনুদ্যোগ</b>, <i>s.</i> a want of exertion, indol-
right	45	ence; <i>a.</i> destitute of exertion, indolent.
right	46	<b>অনুদ্যোগী</b>, <i>a.</i> not strenuous, not eager, not
right	47	diligent, indolent.
right	48	<b>অনুধাবন</b>, <i>s.</i> a pursuit, a running after an ob-
right	49	ject,consideration, reflection, meditation.
footer		D
