column_id	line_number	text
left	40	or weight; (<i>άζυμος</i>) unleavened,
left	41	without leaven, incomplete, insuf-
left	42	ficient.
left	43	<b>Λειψόφεγγον</b>, <i>ου</i>, s. n. vul. the waning
left	44	of the moon, wane.
left	45	<b>Λεκάνη</b>, <i>ης</i>, s. f. a basin, a wash-hand
left	46	basin.
left	47	<b>Λεκανοειδὴς</b>, <i>ὲς</i>, a. having the form of a
left	48	basin.
left	49	<b>Λεκανομαντεία</b>, <i>ας</i>, s. f. lecanomancy.
left	50	<b>Λεκές</b>, <i>ὲ</i>, s. m. (Turk.) a mark, stain,
left	51	blot.
left	52	<b>Λεκτικὸν</b>, <i>οῦ</i>, s. n. diction, style, lan-
left	53	guage (power, manner of express-
left	54	ing thoughts, feelings, etc.).
left	55	<b>Λέλεκας</b>, <i>α</i>, s. m. vul. (<i>πτην.</i>) a stork.
right	1	<b>Λεληθότως</b>, adv. clandestinely, secretly,
right	2	stealthily, unobservedly.
right	3	<b>Λεμβοδρομία</b>, <i>ας</i>, s. f. a regatta, a meet-
right	4	ing for ship-racing.
right	5	<b>Λέμβος</b>, <i>ου</i>, s. f. a boat, a skiff, pinnace;
right	6	<i>βιοσωτήριος —</i>, a life-boat.
right	7	<b>Λεμβοῦχος</b>, <i>ούχου</i>, s. m. a boatman, a
right	8	bargeman.
right	9	<b>Λεμονάδα</b>, <i>ας</i>, s. f. (Ital.) lemonade.
right	10	<b>Λεμόνι</b>, <i>ίου</i>, s. n. (Ital.) a lemon.
right	11	<b>Λεμονιὰ</b>, <i>ᾶς</i>, s. f. vul. a lemon-tree.
right	12	<b>Λεμονόζουμον</b>, <i>ου</i>, s. n. vul. lemon-juice.
right	13	<b>Λεμονόφλουδον</b>, <i>ου</i>, s. n. peel of a lemon.
right	14	<b>Λεξίδιον</b>, <i>ίου</i>, s. n. a short word.
right	15	<b>Λεξιθήρας</b>, <i>α</i>, s. m. a word-hunter, an
right	16	ardent seeker after rare or high-
right	17	sounding words.
right	18	<b>Λεξιθηρία</b>, <i>ας</i>, s. f. word-hunting.
right	19	<b>Λεξικογραφία</b>, <i>ας</i>, s. f. lexicography.
right	20	<b>Λεξικογραφικὸς</b>, <i>ὴ, ὸν</i>, a. lexicographic.
right	21	<b>Λεξικογράφος</b>, <i>ου</i>, s. m. a lexicographer.
right	22	<b>Λεξικὸν</b>, <i>οῦ</i>, s. n. a lexicon, dictionary.
right	23	<b>Λεξιλόγιον</b>, <i>ίου</i>, s. n. a glossary, a vocabu-
right	24	lary.
right	25	<b>Λέξις</b>, <i>εως</i>, s. f. a word; a term, an ex-
right	26	pression; <b>κατὰ —ιν</b>, literally, verba-
right	27	tim, in a literal sense; <b>λέξιν πρὸς λέ-</b>
right	28	<b>ξιν</b>, word for word; <b>μὴν εἴπῃς —ιν</b>, do
right	29	not drop a word about it.
right	30	<b>Λεονταράκι</b>, s. n. vul. see <i>Λεοντιδεύς</i>.
right	31	<b>Λεοντάρι</b>, <i>ίου</i>, s. n. vul. see <i>Λέων</i>.
right	32	<b>Λεοντῆ</b>, <i>ῆς</i>, s. f. a lion’s skin.
right	33	<b>Λεοντιδεὺς</b>, <i>έως</i>, s. m. a young lion,
right	34	lion’s cub.
right	35	<b>Λεοντοθήρας</b>, <i>α</i>, s. m. a lion-hunter.
right	36	<b>Λεοντόθυμος</b>, <i>ον</i>, a. lion-hearted.
right	37	<b>Λεοντόκαρδος</b>, <i>ον</i>, a. see <i>Λεοντόθυμος</i>.
right	38	<b>Λεοντοπάρδαλις</b>, <i>εως</i>, s. f. see <i>Λεοπάρδαλις</i>.
right	39	<b>Λεοντοπόδιον</b>, <i>ίου</i>, s. n. (<i>βοτ.</i>) lady’s
right	40	mantle.
right	41	<b>Λεοντοπρόσωπος</b>, <i>ον</i>, having a lion’s face.
right	42	<b>Λεοπάρδαλις</b>, <i>εως</i>, s. f. a leopard.
right	43	<b>Λεπὰς</b>, <i>άδος</i>, s. f. (<i>πεταλίδα</i>) a limpet.
right	44	<b>Λέπι</b>, <i>ίου</i>, s. n. vul. a scale of a fish, a
right	45	shell.
right	46	<b>Λεπίδα</b>, <i>ας</i>, s. f. — <b>Λεπίδι</b>, <i>ίου</i>, s. n. blade
right	47	(of a knife).
right	48	<b>Λεπιδωτὸς</b>, <i>ὴ, όν</i>, a. scaly.
right	49	<b>Λεπίζω</b>, v. a. to shell, peel.
right	50	<b>Λεπὶς</b>, <i>ίδος</i>, s. f. shell, peel, scale; blade.
right	51	<b>Λέπρα</b>, <i>ας</i>, s. f. the leprosy.
right	52	<b>Λεπριάζω</b>, — <b>Λεπριῶ</b>, <i>άω</i>, v. n. to have
right	53	the leprosy, become a leper.
right	54	<b>Λεπροκομεῖον</b>, <i>είου</i>, s. n. a hospital for
right	55	the leprous.
