column_id	line_number	text
right	44	<b>taglu</b> <i>n.</i> snowshoe.
right	45	<b>tagraq-</b> <i>vi.</i> to travel upriver.
right	46	<b>taġġaq</b> <i>n.</i> shadow; a reflection.
right	47	<b>taġġaqtuq-</b> <i>vt.</i> to reflect, to mirror.
right	48	<b>taġġaqtuun</b> <i>n.</i> mirror.
right	49	<b>taġġiñiq</b> <i>n.</i> shade; shadow.
right	50	<b>taġġit-</b> <i>vi.</i> 1) to move into the shade or into a cool
right	51	place. 2) to disappear from sight into the
right	52	shadows. <i>See:</i> <b>maġġutliġaq-</b>. 3) to be thin (like
right	53	paper).
right	54	<b>taġiuġmiut</b> <i>n.</i> coast dwellers.
footer		205
