column_id	line_number	text
right	30	<b>গ্রন্থিবন্ধন</b> <i>s. vide</i> গাঁটিছড়া.
right	31	<b>গ্রস্ত</b>, <i>s.</i> swallowed, involved in, received
right	32	into a cavity or receptacle, eclipsed.
right	33	<b>গ্রস্তাস্ত</b>, <i>s.</i> the setting of the sun or moon
right	34	when eclipsed. [eclipsed.
right	35	<b>গ্রস্তোদয়</b>, <i>s.</i> the rising of the sun or moon
right	36	<b>গ্রহ</b>, <i>s.</i> a planet; the hold or acceptance of
right	37	any thing, tenacity, reception, the un-
right	38	derstanding, comprehension.
right	39	<b>গ্রহণ</b>, <i>s.</i> an eclipse; the taking, receiving,
right	40	accepting, or seizing of a thing, the ap-
right	41	prehending of a malefactor.
right	42	<b>গ্রহণকাটা</b>, <i>s.</i> a hare lip.
right	43	<b> গ্রহণার্হ্  </b>, <i>a.</i> worthy of acceptance, accep-
right	44	table, plausible, satisfactory.
right	45	<b>গ্রহণী</b>, <i>s.</i> a dysentery, a diarrhœa.
right	46	<b>গ্রহণীয়</b>, <i>a.</i> the same with গ্রাহ্য.
right	47	<b>গ্রহপতি</b>, <i>s.</i> the sun. [thing.
right	48	<b>গ্রহীতা</b>, <i>s.</i> a person who takes or accepts any
right	49	<b>গ্রাম, গাঁ</b>, <i>s.</i> a village.
