column_id	line_number	text
left	27	<b>स्तृह</b> (<b>श</b>) <b> स्तृहति</b> 6. <i>a.</i> To hurt.
left	28	<b>स्तृ</b> (<b>न,ञ</b>) <b>स्तृणोति स्तृणुते</b> 5. <i>c.</i> To co-
left	29	ver, to clothe. With <i>prep.</i> <b>वि</b>, to
left	30	extend, be diffused, prolix.
left	31	<b>स्तृच स्तृचति</b> 1. <i>a.</i> To go.
left	32	<b>स्तृच्छ</b> (<b>श</b>) <b>स्तृच्छति</b> 6. <i>a.</i> To hurt or kill.
left	33	<b>स्तृ</b> (<b>ग,ञ</b>) <b>स्तृणाति स्तृणीते</b> 9. <i>c.</i> To
left	34	clothe, to cover. [kill.
left	35	<b>स्तृृह्</b> (<b>श,ज</b>) <b>स्तृृहति</b> 6. <i>a.</i> To hurt, to
left	36	<b>स्तेन</b> (<b>क</b>) <b>स्तेनयति</b> 10. <i>a.</i> To steal, to
left	37	rob.
left	38	<b>स्तेन</b> (<b>नः</b>) 1. <i>m.</i> A thief; thieving.
right	1	<b>स्तेप</b> (<b>क</b>) <b>स्तेपयति</b> 10. <i>a.</i> To throw.
right	2	<b>स्तेम</b> (<b>मः</b>) 1. <i>m.</i> Wetness, moisture.
right	3	<b>स्तेय</b> (<b>यं</b>) 1. <i>n.</i> Theft, robbery.
right	4	<b>स्तेयिन्</b> (<b>यी</b>) 5. <i>m.</i> A goldsmith; a
right	5	thief.
right	6	<b>स्तैन</b> (<b>नं</b>) 1. <i>n.</i> Theft, robbing.
right	7	<b>स्तैन्य</b> (<b>न्यं</b>) 1. <i>n. Idem.</i>
right	8	<b>स्तोक</b> (<b>कः</b>-<b>का</b>-<b>कं</b>) <i>a.</i> Little, small. <i>m.</i>
right	9	The <i>Chátaka</i>; a drop of water.
right	10	<b>स्तोकक</b> (<b>कः</b>) 1. <i>m.</i> The <i>Chátaka.</i>
right	11	<b>स्तोक-काय</b> (<b>यः</b>-<b>या</b>-<b>यं</b>) <i>a.</i> Dwarfish.
right	12	<b>स्तोतव्य</b> (<b>व्यः</b>-<b>व्या</b>-<b>व्यं</b>) <i>a.</i> Worthy of
right	13	praise. [gyrist.
right	14	<b>स्तोतृ</b> (<b>ता</b>-<b>त्री</b>-<b>तृ</b>) <i>a.</i> Praising; a pane-
right	15	<b>स्तोत्र</b> (<b>त्रं</b>) 1. <i>n.</i> Praise.
right	16	<b>स्तोभ</b>(<b>भः</b>) 1. <i>m.</i> Stopping; disrespect;
right	17	division of the <i>Sáma Veda.</i>
right	18	<b>स्तोग्</b> (<b>क</b>) <b>स्तोगयति</b> 10. <i>a.</i> To praise;
right	19	to flatter; to boast.
right	20	<b>स्तोम</b>(<b>मः</b>) 1. <i>m.</i> A heap, a number; a
right	21	sacrifice, praise. <i>n.</i> The head;
right	22	wealth; grain; stick bound with
right	23	iron. <i>a.</i> Crooked.
right	24	<b>स्तौपिक</b>(<b>कं</b>) 1. <i>n.</i> A small broom, car-
right	25	ried by the <i>Jaina</i> ascetic.
right	26	<b>स्त्यान</b> (<b>नः</b>-<b>ना</b>-<b>नं</b>) <i>a.</i> Bland, unctu-
right	27	ous, smooth, thick. <i>n.</i> Thickness;
right	28	idleness; echo.
right	29	<b>स्त्येन</b> (<b>नः</b>) 1. <i>m.</i> A thief; nectar.
right	30	<b>स्त्यै स्त्यायति</b> 1. <i>a.</i> To sound; collect.
right	31	<b>स्त्री</b> (<b>स्त्री</b>) 3. <i>f.</i> A woman.
right	32	<b>स्त्री.कार्य्य </b> (<b>र्य्यं</b>) 1. <i>n.</i> Business of or
right	33	for woman.
right	34	<b>स्त्री-क्षीर</b> (<b>रं</b>) 1. <i>n.</i> Mother's milk.
right	35	<b>स्त्री.गवी</b> (<b>वी</b>) 3. <i>f.</i> A milch-cow.
right	36	<b>स्त्री-घोष</b> (<b>षः</b>) 1. <i>m.</i> Dawn.
right	37	<b>स्त्री-घ्न</b> (<b>घ्नः</b>) 1. <i>m.</i> Murderer of a wo-
right	38	man.
