column_id	line_number	text
right	4	a <i>bishop</i>. See <b>ܫܩܘܦܐ</b>.
right	5	<b>ܐܦܣܪܐ</b> apsârâ Al., OS., kurd. هفسار PS. 344,
right	6	m. 1, a <i>bridle</i>.
right	7	<b>ܐܦܦܪܘܕܝܛܘܣ</b> âpâprûdîṭûs, Psh. 'į, m. <i>Epaphro-</i>
right	8	<i>ditus</i>, Phil. ii. 25.
right	9	<b>ܐܦܨܐ</b> apṣâ, OS., m. 1, <i>gall, gall-nut</i>.
right	10	<b>ܐܦܨܠ</b> apṣâl or <i>af-</i> Al., f. id., arab. افضل, <i>dear,</i>
right	11	<i>precious, expensive</i>.
right	12	<b>ܐܦܩ</b> âpâq, OS., <i>Aphek</i>, 1 Sam. iv. 1.
right	13	<b>ܐܦܪܝܩܝ</b> âprîqî, or <b>ܐܦܪܝܩܐ</b> âprîḳâ, <b>-ܩܗ</b>, or as OS. <b>-ܩܐ</b>,
right	14	<i>Apriqi, Africa</i>.
right	15	<b>ܐܦܪܝܡ</b> aprim, OS., m. <i>Ephraim, Ephrem,</i>
right	16	a name commonly now used, Jud. v. 14; <b>ܐܦܪܝܡܝܐ</b>
right	17	an <i>Ephraimite</i>.
right	18	<b>ܐܦܪܝܡ</b> âpârim, usually <i>âf-</i>, or <b>ܐܘ ܐܦܪܝܡ</b> Sal.,
right	19	or <b>ܐܝ ܐܦܪܝܡ</b> K., or <b>ܐܝ ܐܡܦܪܝܡ</b> Ti. (all pro-
right	20	parox.), pers. kurd. turk. آفرین or ـیم, <i>bravo!</i>
right	21	<i>well done!</i>
right	22	<b>ܐܦܪܬ</b> âprât, OS., <i>Ephrath</i>, Gen. xxxv. 16.
right	23	<b>ܐܦܪܬܝܐ</b> âpertâ, OS., <i>Ephrata</i>, Mic. v. 2; <b>ܐܦܪܬܝܐ</b>
right	24	an <i>Ephrathite</i>, 1 Sam. xvii. 12.
right	25	<b>ܐܦܫܪ</b> ôshâr, or <b>ܗܘܫܪ</b> hôshâr, az. turk. افشار and
right	26	<b>افشار</b>, m. 1, an <i>Azerbaijan Mussulman</i>.
right	27	<b>ܐܦܬܐ</b> iptâ, a <i>rope</i> or <i>leather strap</i> in a plough
right	28	fixing the <b>ܢܝܪܐ</b> to the yoke.
right	29	<b>ܐܦܬܟܐܪ</b> iptikhâr Al., arab. افتخار (see <b>ܣܬܪܝܐ</b>),
right	30	<i>boasting, pride,</i> Lidz. 540.
right	31	<b>ܐܦܬܩܒܐ</b> aptâpâ, pers. آبتاپه, f. 1, a <i>washing-jug</i>.
right	32	<b>ܐܣܟܬܐ</b> asakhtâ, OS., f. 6, a <i>copy</i> of a book &c.,
right	33	a <i>codex, manuscript</i>.
right	34	<b>ܐܣܛܢܓܝ</b> iṣṭangî (cf. arab. ضنك <i>narrow</i>, and
right	35	<b>ܨܝܩܐ</b>), (1) <i>difficulties</i>. 2) esp. in a mountain,
right	36	a <i>difficult pass</i> or <i>track</i>.
right	37	<b>ܐܣܛܢܓܪܝܫ</b> iṣṭangîrish, kurd. اصتانكريش, a
right	38	mountain in Kurdistan.
right	39	<b>ܐܣܝ</b> see <b>ܐܝܣܐ</b>.
right	40	<b>ܐܨܠ</b> aṣl, arab. اصل, <i>money lent, principal</i>.
right	41	<b>ܐܨܠܐ</b> aṣlâ, arab. kurd. turk. اصل, m. 1, <i>nature,</i>
right	42	<i>origin</i>; <b>ܒܪ ܐܨܠܐ</b> <i>of good birth</i>.
right	43	<b>ܐܨܠܚܐܬ</b> aṣlâḥat, pers. اصلاهت (arab. اصلاح
right	44	<i>setting right</i>), f. 1, 1) <i>furniture,</i> often pl.;
