column_id	line_number	text
left	22	<b>ܐܸܓ̰ܡܵܥ</b> ijmâ, arab. turk. اجماع, f. a <i>mob, crowd</i>.
left	23	<b>ܐܲܓܵܢܵܐ</b> agânâ, or <b>ܐܵܓ݂-</b>, OS., f. i, or <b>ܐܲܓܵܢܬܵܐ</b> agântâ
left	24	or <b>ܐܵܓ݂-</b>, OS., f. 6, a <i>large pot, bowl, trough</i>.
left	25	<b>ܐܵܓ݂ܵܣܝܼ</b> âghâsî, az. turk. اقاسی, m. a man's
left	26	name now used.
left	27	<b>ܐܲܓܲܣܬܲܢ</b> agastan=<b>ܐܲܠܝܼ</b> no. 2.
left	28	<b>ܐܝܼܓܵܪ</b> igâr Al., kurd. aghir, <i>fire</i>, Lidz. 389,
left	29	Lerch 81.
left	30	<b>ܐܲܓ݂ܪ</b> aghr Al. = <b>ܐܵܓ݂ܪܵܐ</b>.
left	31	<b>ܐܵܓܲܪ</b> <i>or</i> <b>ܐܲܓܲܪ</b> âgar, agar, or <b>ܐܹܓܲܪ</b> égar Al.,
left	32	turk. اکر, pers. اگر, kurd. éger Garz. 244, <i>if,</i>
left	33	<i>even if</i>.
left	34	<b>ܐܸܓ݂ܪܵܐ</b> ighrâ, f. i, 1) a <i>bet</i>. 2) <i>obstinacy</i>.
left	35	<b>ܐܵܓ݂ܪܵܐ</b> aghrâ K., OS., m. i, <i>pay, prize, reward</i>.
left	36	<b>ܐܸܓ݂ܪܵܐ</b> gârî, OS. <b>ܐܸܓܵܪܵܐ</b>, m. 2, a <i>roof</i>. See <b>ܓܵܪܵܐ</b>.
left	37	<b>ܐܝܼܓܵܪܵܐ</b> ijârâ, or in Al. <b>ܐܵܓ̰ܵܪܵܐ</b>, arab. اجارة,
left	38	1) <i>rental, hire, interest</i>. 2) a <i>lease</i>. 3) Al.
left	39	<i>pay, reward</i>.
left	40	<b>ܐܵܓ݂ܝܼܪܕܵܓ݂</b> âghirdâgh, pers. گرده, az. turk. اكردك,
left	41	f. i, a <i>round cake</i>. Cf. <b>ܟܘܼܠܹܟ̰ܵܐ</b>.
left	42	<b>ܐܝܼܓܵܪܵܕܵܪ</b> ijârâdâr, az. turk. اجارة دار, m. i,
left	43	<i>lessee, tenant of land</i>.
right	1	<b>ܐܲܓ݂ܪܝܼܓ̰ܵܐ</b> or <b>-ܬܼܵܐ</b> agrijâ, -châ, az. turk. اكرِيجه,
right	2	f. i, a <i>pruning knife</i>.
right	3	<b>ܐܝܼܓܪܲܡܟ̰ܵܐ</b> igramchâ, az. turk. اكرمچه, f. i, i) <i>a
right	4	thumb-ring. 2) a short club</i>.
right	5	<b>ܐܲܓ݂ܪܵܢ</b> Al. or <b>ܐܘܼܩܪܵܢ</b> Al. agrân, üqrân, f. id.,=
right	6	<b>ܝܲܩܝܼܪܵܐ</b> q.v. <i>dear</i>, Sachau 14, 36.
right	7	<b>ܐܲܓ݂ܪܵܢܝܼ</b> agrânî Al., fr. prec., <i>dearness, scarcity</i>,
right	8	Lidz. 389.
right	9	<b>ܐܲܓ݂ܪܝܼܦܘܿܣ</b> aghirpûs, OS., m. <i>Agrippa</i>, Acts
right	10	xxv. 13.
right	11	<b>ܐܸܓܲܪܬܵܐ</b> igertâ, OS., f. 6, an <i>epistle</i>. Used
right	12	esp. of those in the N.T.
right	13	<b>ܐܲܓ̰ܝܼܬܝܼ</b> aghittî Al.=<b>ܐܲܠܝܼ</b> Lidz. 388.
right	14	<b>ܐܵܕ݂</b> âd Al., fr. OS. <b>ܗܵܕ݂ܵܐ</b>?, <i>this</i>, m.f.=<b>ܐܵܗܵܐ</b>, <b>ܐܵܢܝܼ</b>.
right	15	Cf. <b>ܐܸܕ݂ܝܵܘܿܡ</b>, <b>ܐܲܕ݂ܟܲܬܼ</b>, &c.
right	16	<b>ܐܵܕܵܐ</b> see <b>ܐܵܕܝܼ</b>.
right	17	<b>ܐܵܕܵܐ</b> adâ, cf. foll., m. <i>daddy</i>.
right	18	<b>ܐܝܼܕܵܐ</b> idâ, f. <i>mother, mammy</i>. Cf. <b>ܕܵܕܵܐ</b>.
right	19	<b>ܐܵܕܵܐ</b> âdâ, turk. <b>ادا</b>, f., pl. in U. <b>ܐܵܕܵܠܵܪܝܼ</b> âdâlârî
right	20	(turk. pl., cf. <b>ܐܵܝܵܐ</b>), in Sal. 2, in K. 3 (but the
right	21	word is rare in K.), an <i>island, isle</i>.
right	22	<b>ܐܵܕܲܒ</b> âdab, arab. turk. ادب, 1) f. <i>good</i>
right	23	<i>manners, propriety</i>. 2) as adj. with or without
right	24	<b>ܕ-</b>, <i>polite, proper</i>. <b>ܐܵܕܲܒ-</b> f. <i>good manners</i>.
right	25	<b>ܐܝܼܕܵܗܵܢܝܼ</b> idâhânî Sh.=<b>ܐܵܗܵܐ</b> <i>this</i>.
right	26	<b>ܐܝܼܕܘܿ</b> idô Sh., and <b>ܐܝܼܕܘܿܗܵܢܝܼ</b> idôhânî Sh.=<b>ܗܵܘ</b>
right	27	no. 2.
right	28	<b>ܐܲܕ݂ܘܵܬܼ</b> adwt (arab. <b>ادوية</b> <i>medicines</i>), pl. only,
right	29	<i>aromatics, spices, perfumes</i>.
right	30	<b>ܐܸܕ݂ܘܵܐ</b> idwâ Al., pl. i, a <i>lot (=sors)</i>.
right	31	<b>ܐܲܕ݂ܘܿܡ</b> adûm, OS., <i>Edom, Idumea</i>, Gen. xxv.
right	32	30, Mk. iii. 8. <b>ܐܲܕ݂ܘܿܡܵܝܵܐ</b> an <i>Edomite</i>.
right	33	<b>ܐܲܕ݂ܘܿܢܝܼܵܐ</b> adûniyâ, OS., m. <i>Adonijah</i>, a name
right	34	still used, 2 Sam. iii. 4.
right	35	<b>ܐܲܕ݂ܘܿܢܝܼ ܒܵܙܲܩ</b> adûnî bâzaq RV. = Psh. <b>ܐܲܕ݂ܘܿܢܝܼ ܒܙܸܩ</b>,
right	36	m. <i>Adonibezek</i>, Jud. i. 5.
right	37	<b>ܐܲܕ݂ܘܿܢܝܼܨܸܕܸܩ</b> adûnîṣidiq, OS., m. <i>Adonizedec</i>,
right	38	Josh. x. 1.
right	39	<b>ܐܲܕ݂ܘܿܢܝܼܩܵܡ</b> adûnîqâm, m. <i>Adonikam</i>, Ezra ii. 13
right	40	(Psh. <b>ܐܲܕ݂ܘܿܢܝܼܩܵܐ</b>), Neh. vii. 18 (Psh. <b>ܐܲܕ݂ܘܿܢܝܼܟܵܡ</b>).
right	41	<b>ܐܲܕ݂ܘܿܢܝܼܪܵܡ</b> adûnîram, OS., m. <i>Adoniram</i>, 1 Kgs.
right	42	iv. 6.
right	43	<b>ܐܵܕܲܪܒܹܝܓ̰ܵܢ</b> <i>or</i> <b>ܐܵܕ݂ܹ-</b> adûrbéijân, az-, OS. <b>ܚܲܝܕ݂ܲܪ</b>, arab.
right	44	اذربيجان, pers. اذربايگان, the province of
right	45	<i>Azerbaijan</i> in NW. Persia.
footer		B 2
