column_id	line_number	text
right	39	<b>anu-</b> <i>vt.</i> to harness, to put harness on. <i>See:</i> <b>anuulaq-</b>.
right	40	<b>anuġaiq-</b> <i>vi.</i> to calm down (of wind).
right	41	<b>anuġi</b> <i>n.</i> wind. <i>See:</i> <b>anuqłiq-</b>.
right	42	<b>anuġiqłuk</b> <i>n.</i> strong wind, storm, gale. <i>Syn:</i> <b>aŋniq</b>.
right	43	<b>anuġisiun</b> <i>n.</i> 1) wind vane. 2) barometer.
right	44	<b>anuksraq</b> <i>n.</i> harness webbing.
right	45	<b>anuqłiġuutipkaq-</b> <i>vi.</i> to be caught in a storm.
right	46	<i>Variant:</i> <b>aŋniġuutipkaq-</b>.
right	47	<b>anuqłiq-</b> <i>vi.</i> to be windy, to be blowing. <i>See:</i> <b>anuġi</b>.
right	48	<b>anuqsraaġuraaq</b> <i>n.</i> light breeze. <i>Syn:</i> <b>aqłanaaq</b>.
right	49	<i>Variant:</i> <b>anuqłaaq</b>.
right	50	<b>anuqsralaaq</b> <i>n.</i> breeze. <i>Syn:</i> <b>aqłanaaq</b>. <i>Variant:</i>
right	51	<b>anuġraaq; anuqsraaġuraaq</b>.
right	52	<b>anuqsru-</b> <i>vi.</i> to endure, to bear great pain or sorrow
right	53	with fortitude; to be stoic; to be patient. <i>Syn:</i>
right	54	<b>igḷutuq-; isiqsu-</b>.
footer		41
